,id,title,arousal,energyLevel,energyDynamics,musicalEraTag,mood,moodTags,genre,genreTags,subgenre,,subgenreTags,bpmPrediction,bpmRangeAdjusted,keyPrediction
55,9531281,Moby - Porcelain Remix (Moby Remix).mp3,0.6755980809,high,medium,late 1990s / early 2000s,"{'aggressive': 0.21720372140407562, 'calm': 0.05369218811392784, 'chilled': 0.19108541309833527, 'dark': 0.13309934735298157, 'energetic': 0.7438317537307739, 'epic': 0.3123547434806824, 'happy': 0.349325954914093, 'romantic': 0.11777710169553757, 'sad': 0.20208501815795898, 'scary': 0.054324038326740265, 'sexy': 0.2507738769054413, 'ethereal': 0.30223724246025085, 'uplifting': 0.6656237840652466}","['energetic', 'uplifting']","{'ambient': 0.11865795483546597, 'blues': 0.00640313486967768, 'classical': 0.024670990915702923, 'electronicDance': 0.8568751556532723, 'folkCountry': 0.007201992840106998, 'funkSoul': 0.01936689844088895, 'jazz': 0.011683062849832433, 'latin': 0.011748073955199547, 'metal': 0.008327590700771128, 'pop': 0.04216705209442547, 'rapHipHop': 0.016297874240470783, 'reggae': 0.009421573087040867, 'rnb': 0.01317017971138869, 'rock': 0.03228071478328535, 'singerSongwriter': 0.00685647306298571}",['electronicDance'],"{'abstractIDMLeftfield': 0.11925629721107808, 'breakbeatDnB': 0.05440020126399475, 'deepHouse': 0.07344536979186844, 'electro': 0.29215628953723166, 'house': 0.2562067655773906, 'minimal': 0.058610643006183884, 'synthPop': 0.05576420032612786, 'techHouse': 0.1349988682679348, 'techno': 0.3587222702607706, 'trance': 0.18454609429592256}",,"['electro', 'house', 'techno']","{'value': 133, 'confidence': 0.38868752273858764}",133,"{'value': 'cMinor', 'confidence': 0.2736223780590555}"
56,9531280,King Of Snake (Claudio Coccoluto Remix).mp3,0.8465355712,high,low,late 1990s / early 2000s,"{'aggressive': 0.6673614978790283, 'calm': 0.009139569476246834, 'chilled': 0.030009694397449493, 'dark': 0.4307146668434143, 'energetic': 0.8670942783355713, 'epic': 0.32089775800704956, 'happy': 0.09886927157640457, 'romantic': 0.02772727981209755, 'sad': 0.18733687698841095, 'scary': 0.3136301040649414, 'sexy': 0.08345375955104828, 'ethereal': 0.23327913880348206, 'uplifting': 0.44490060210227966}","['aggressive', 'energetic']","{'ambient': 0.0850593258801382, 'blues': 0.007241315150167793, 'classical': 0.012672461059992202, 'electronicDance': 0.7796876959037036, 'folkCountry': 0.007503221815568395, 'funkSoul': 0.02930056513287127, 'jazz': 0.018371337762800977, 'latin': 0.012974796103662811, 'metal': 0.020360141585115343, 'pop': 0.060290959605481476, 'rapHipHop': 0.0230858986324165, 'reggae': 0.034448674545274116, 'rnb': 0.016340382368071005, 'rock': 0.08008529478684068, 'singerSongwriter': 0.009079825700609945}",['electronicDance'],"{'abstractIDMLeftfield': 0.14688577881071738, 'breakbeatDnB': 0.13784145204138434, 'deepHouse': 0.09501069961645513, 'electro': 0.2687928636117788, 'house': 0.3302894893330996, 'minimal': 0.11302358574585286, 'synthPop': 0.05047387332783755, 'techHouse': 0.21752989332297604, 'techno': 0.35357239595921097, 'trance': 0.099127043066142}",,"['electro', 'house', 'techno']","{'value': 131, 'confidence': 0.523710662243413}",131,"{'value': 'bMinor', 'confidence': 0.5613791216974673}"
57,9531268,Brame _ Hamo - Limewire.mp3,0.5146880213,high,low,late 2000s / contemporary,"{'aggressive': 0.0526755228638649, 'calm': 0.04821893945336342, 'chilled': 0.46229156851768494, 'dark': 0.07791168242692947, 'energetic': 0.5629070401191711, 'epic': 0.08675234764814377, 'happy': 0.5240381360054016, 'romantic': 0.16714483499526978, 'sad': 0.16645240783691406, 'scary': 0.028095358982682228, 'sexy': 0.5985751748085022, 'ethereal': 0.44173189997673035, 'uplifting': 0.7301493883132935}","['energetic', 'happy', 'sexy', 'uplifting']","{'ambient': 0.04756304915798338, 'blues': 0.006695286689424201, 'classical': 0.009218378090544752, 'electronicDance': 0.8820300164975619, 'folkCountry': 0.00482586857029482, 'funkSoul': 0.025375961375079657, 'jazz': 0.012112155115525974, 'latin': 0.012107307091355324, 'metal': 0.007676606875305113, 'pop': 0.04452452396875933, 'rapHipHop': 0.017611256359439147, 'reggae': 0.009323389416462496, 'rnb': 0.015465287246594303, 'rock': 0.029190331795497945, 'singerSongwriter': 0.005472093256876657}",['electronicDance'],"{'abstractIDMLeftfield': 0.01496582121865805, 'breakbeatDnB': 0.36462853472642226, 'deepHouse': 0.48508124900135124, 'electro': 0.04219651108400689, 'house': 0.7598580998001676, 'minimal': 0.02527161063673445, 'synthPop': 0.0058574580441633555, 'techHouse': 0.255226125169282, 'techno': 0.04426026208834215, 'trance': 0.04375760859311229}",,['house'],"{'value': 128, 'confidence': 0.9730766745174633}",128,"{'value': 'aMinor', 'confidence': 0.6974904848181683}"
58,9531267,BICEP OPAL (FOUR TET REMIX).mp3,0.1741523603,variable,high,early / mid 2000s,"{'aggressive': 0.0444280281662941, 'calm': 0.22826199233531952, 'chilled': 0.4605027735233307, 'dark': 0.21785713732242584, 'energetic': 0.39953622221946716, 'epic': 0.23090209066867828, 'happy': 0.38450145721435547, 'romantic': 0.32209512591362, 'sad': 0.3565693795681, 'scary': 0.07853823900222778, 'sexy': 0.23336686193943024, 'ethereal': 0.45220497250556946, 'uplifting': 0.35142678022384644}",['ambiguous'],"{'ambient': 0.15823952562641352, 'blues': 0.005913280409004074, 'classical': 0.026555200660368428, 'electronicDance': 0.6663984078913927, 'folkCountry': 0.007890466382377781, 'funkSoul': 0.05046030870289542, 'jazz': 0.03826902492437512, 'latin': 0.0457288351317402, 'metal': 0.007572632566734683, 'pop': 0.05954209546325728, 'rapHipHop': 0.02510070842981804, 'reggae': 0.015496779698878527, 'rnb': 0.015169142498052679, 'rock': 0.04234596330206841, 'singerSongwriter': 0.0081792302953545}",['electronicDance'],"{'abstractIDMLeftfield': 0.13207190890978204, 'breakbeatDnB': 0.053229220760929424, 'deepHouse': 0.31595315684836994, 'electro': 0.09365334006866849, 'house': 0.5954412970260331, 'minimal': 0.2144844409010214, 'synthPop': 0.0383609430960283, 'techHouse': 0.38594591627238184, 'techno': 0.26705338627599723, 'trance': 0.023107757344671593}",,['house'],"{'value': 127, 'confidence': 0.7093530393114277}",127,"{'value': 'cMajor', 'confidence': 0.3939483891362729}"
59,9531265,BAESIDE - AC Slayer.mp3,0.5953725498,high,low,contemporary,"{'aggressive': 0.15702050924301147, 'calm': 0.04520690441131592, 'chilled': 0.28351426124572754, 'dark': 0.22350811958312988, 'energetic': 0.6470744609832764, 'epic': 0.1624031662940979, 'happy': 0.2765323221683502, 'romantic': 0.0951484739780426, 'sad': 0.22471308708190918, 'scary': 0.09912605583667755, 'sexy': 0.4329124689102173, 'ethereal': 0.4745821952819824, 'uplifting': 0.6341820359230042}","['energetic', 'uplifting']","{'ambient': 0.07612803544510495, 'blues': 0.006783102109858935, 'classical': 0.010827517898922617, 'electronicDance': 0.8813858899203214, 'folkCountry': 0.00549492669630457, 'funkSoul': 0.020036628935486078, 'jazz': 0.011215589982880787, 'latin': 0.01125234966589646, 'metal': 0.008424005428837105, 'pop': 0.04082705723968419, 'rapHipHop': 0.016333504495295612, 'reggae': 0.009277982425621965, 'rnb': 0.013567989692091942, 'rock': 0.031915103254670445, 'singerSongwriter': 0.005981199739670212}",['electronicDance'],"{'abstractIDMLeftfield': 0.05969073318748966, 'breakbeatDnB': 0.04017295761224933, 'deepHouse': 0.3050575974660042, 'electro': 0.10982445851923564, 'house': 0.6169116410434755, 'minimal': 0.1456550137641338, 'synthPop': 0.016341607172925692, 'techHouse': 0.3881215071066832, 'techno': 0.3254245545110132, 'trance': 0.10824426444959787}",,['house'],"{'value': 127, 'confidence': 0.8794921875}",127,"{'value': 'gMajor', 'confidence': 0.5128130083498748}"
60,9531264,ATOMIC BONG - WHAT DID I DUB [DR BANANA].mp3,0.6842529528,high,low,late 2000s / contemporary,"{'aggressive': 0.1406002789735794, 'calm': 0.019599992781877518, 'chilled': 0.2600060701370239, 'dark': 0.10375919938087463, 'energetic': 0.7160899043083191, 'epic': 0.07788001745939255, 'happy': 0.4044125974178314, 'romantic': 0.07737237960100174, 'sad': 0.11646862328052521, 'scary': 0.046500153839588165, 'sexy': 0.553607165813446, 'ethereal': 0.2883208990097046, 'uplifting': 0.773055911064148}","['energetic', 'sexy', 'uplifting']","{'ambient': 0.04825135001114437, 'blues': 0.0067260669588687875, 'classical': 0.009531388502745401, 'electronicDance': 0.8848352943147931, 'folkCountry': 0.004898235867066043, 'funkSoul': 0.021141588333107177, 'jazz': 0.011242305549482504, 'latin': 0.011473640533430236, 'metal': 0.00783916859931889, 'pop': 0.042490437626838684, 'rapHipHop': 0.016505983436391466, 'reggae': 0.008931738102719897, 'rnb': 0.01384377758949995, 'rock': 0.029413071860160147, 'singerSongwriter': 0.005421068142389967}",['electronicDance'],"{'abstractIDMLeftfield': 0.07287055198187092, 'breakbeatDnB': 0.13340770592493517, 'deepHouse': 0.20609690534236194, 'electro': 0.04930044229452809, 'house': 0.46478814955565845, 'minimal': 0.050059277346139554, 'synthPop': 0.006452183628786221, 'techHouse': 0.21860074837952181, 'techno': 0.251324722493017, 'trance': 0.19485826117431257}",,['house'],"{'value': 134, 'confidence': 0.6452658260569853}",134,"{'value': 'bMinor', 'confidence': 0.5297366432521654}"
61,9531262,12387959_My_Computer_Feat__Glowal_Original_Mix.mp3,0.829164561,high,low,late 2000s / contemporary,"{'aggressive': 0.4500429630279541, 'calm': 0.011213078163564205, 'chilled': 0.07330027222633362, 'dark': 0.30499547719955444, 'energetic': 0.8516971468925476, 'epic': 0.21092931926250458, 'happy': 0.24189718067646027, 'romantic': 0.042114052921533585, 'sad': 0.16851407289505005, 'scary': 0.2017977237701416, 'sexy': 0.1999291032552719, 'ethereal': 0.29220229387283325, 'uplifting': 0.5949304699897766}","['energetic', 'uplifting']","{'ambient': 0.04833255380843625, 'blues': 0.006783651046906457, 'classical': 0.00946765827635924, 'electronicDance': 0.8856221798694495, 'folkCountry': 0.004934574265710332, 'funkSoul': 0.020605480298399925, 'jazz': 0.010865141101407282, 'latin': 0.011138765367143082, 'metal': 0.00781850724227049, 'pop': 0.04104072939265858, 'rapHipHop': 0.016543001331614727, 'reggae': 0.008890720422972332, 'rnb': 0.013686512004245411, 'rock': 0.02965194500531211, 'singerSongwriter': 0.005436247228785898}",['electronicDance'],"{'abstractIDMLeftfield': 0.01666828941430568, 'breakbeatDnB': 0.06628929965526742, 'deepHouse': 0.26998565216713094, 'electro': 0.31440928122576545, 'house': 0.6865632858784759, 'minimal': 0.11162922731874621, 'synthPop': 0.09568839113310199, 'techHouse': 0.5081982345155933, 'techno': 0.18768760961863926, 'trance': 0.02853664891410838}",,"['house', 'techHouse']","{'value': 122, 'confidence': 0.946998326918658}",122,"{'value': 'cMinor', 'confidence': 0.8330298299374788}"
62,9531258,11974315_On_The_Beach_CRW_Remix.mp3,0.758634169,high,low,mid / late 2000s,"{'aggressive': 0.20254884660243988, 'calm': 0.021784448996186256, 'chilled': 0.1352926641702652, 'dark': 0.1852848380804062, 'energetic': 0.7949878573417664, 'epic': 0.40751269459724426, 'happy': 0.32755669951438904, 'romantic': 0.09108087420463562, 'sad': 0.21131391823291779, 'scary': 0.11240183562040329, 'sexy': 0.3017471134662628, 'ethereal': 0.3153960108757019, 'uplifting': 0.6804997324943542}","['energetic', 'uplifting']","{'ambient': 0.05039992338667313, 'blues': 0.006759311460579435, 'classical': 0.01535945238235096, 'electronicDance': 0.855276977022489, 'folkCountry': 0.005109349032863975, 'funkSoul': 0.028832165990024805, 'jazz': 0.013274810432145992, 'latin': 0.011996330305313071, 'metal': 0.007618364451142649, 'pop': 0.05943640197316805, 'rapHipHop': 0.01652355003170669, 'reggae': 0.009443221536154548, 'rnb': 0.015164744108915329, 'rock': 0.032279320526868105, 'singerSongwriter': 0.005820082500576973}",['electronicDance'],"{'abstractIDMLeftfield': 0.039258416924894846, 'breakbeatDnB': 0.05186850005702581, 'deepHouse': 0.009134575755524565, 'electro': 0.1629574503749609, 'house': 0.031482851787586696, 'minimal': 0.01950121435947949, 'synthPop': 0.11162804887953826, 'techHouse': 0.012195356060146878, 'techno': 0.07261922216275707, 'trance': 0.6066839010454714}",,['trance'],"{'value': 138, 'confidence': 0.7172087426279106}",138,"{'value': 'fMinor', 'confidence': 0.8010573387145996}"
63,9531257,11222763_Greece_2000_Moscoman_Extended_Remix.mp3,0.6010966355,high,low,late 2000s / contemporary,"{'aggressive': 0.052357472479343414, 'calm': 0.04073083773255348, 'chilled': 0.37419554591178894, 'dark': 0.0521126389503479, 'energetic': 0.6940686106681824, 'epic': 0.08756457269191742, 'happy': 0.6345339417457581, 'romantic': 0.13401730358600616, 'sad': 0.12575556337833405, 'scary': 0.01768142357468605, 'sexy': 0.6254298686981201, 'ethereal': 0.34807613492012024, 'uplifting': 0.8165765404701233}","['energetic', 'happy', 'sexy', 'uplifting']","{'ambient': 0.08819529342536743, 'blues': 0.006798830510188754, 'classical': 0.012576839349304255, 'electronicDance': 0.8678246530202719, 'folkCountry': 0.005748959741770075, 'funkSoul': 0.022720859600947454, 'jazz': 0.013065266387107281, 'latin': 0.012285133859572502, 'metal': 0.007464596670335875, 'pop': 0.04419530283373136, 'rapHipHop': 0.016511376553143445, 'reggae': 0.00955664491854035, 'rnb': 0.014052673959388183, 'rock': 0.03136506433097216, 'singerSongwriter': 0.006171880666023264}",['electronicDance'],"{'abstractIDMLeftfield': 0.032771864532064786, 'breakbeatDnB': 0.05453147037620962, 'deepHouse': 0.475838354814213, 'electro': 0.3102147890812289, 'house': 0.681557047595508, 'minimal': 0.04809279489011443, 'synthPop': 0.11050367171631405, 'techHouse': 0.2708848376000422, 'techno': 0.0920214664095836, 'trance': 0.012393562484746731}",,['house'],"{'value': 120, 'confidence': 0.9546576406441483}",120,"{'value': 'gsMinor', 'confidence': 0.7934927940368652}"
64,9531256,11185530_1992_Original_Mix.mp3,0.3906836074,high,medium,mid / late 2000s,"{'aggressive': 0.021437589079141617, 'calm': 0.0930066853761673, 'chilled': 0.5599004030227661, 'dark': 0.046673957258462906, 'energetic': 0.4876554608345032, 'epic': 0.0955066829919815, 'happy': 0.6456339955329895, 'romantic': 0.2414204329252243, 'sad': 0.17266300320625305, 'scary': 0.012233009561896324, 'sexy': 0.5462499856948853, 'ethereal': 0.412665992975235, 'uplifting': 0.6724846363067627}","['chilled', 'happy', 'sexy', 'uplifting']","{'ambient': 0.062427607293312364, 'blues': 0.006815752820470012, 'classical': 0.009829796205919523, 'electronicDance': 0.8886268024261181, 'folkCountry': 0.005392097599374561, 'funkSoul': 0.020111366604956295, 'jazz': 0.010880032052787451, 'latin': 0.011208582597856339, 'metal': 0.008421876217023684, 'pop': 0.041235749108287006, 'rapHipHop': 0.01621117600454734, 'reggae': 0.009133668365673376, 'rnb': 0.013712353108880611, 'rock': 0.031253985344217375, 'singerSongwriter': 0.005873629017374837}",['electronicDance'],"{'abstractIDMLeftfield': 0.04520846117955091, 'breakbeatDnB': 0.08176679255218426, 'deepHouse': 0.2309596462508858, 'electro': 0.09375410542281261, 'house': 0.3414717127860927, 'minimal': 0.06179206825292377, 'synthPop': 0.014284295097267977, 'techHouse': 0.10864528954904805, 'techno': 0.45695035387553384, 'trance': 0.18402053232985868}",,['techno'],"{'value': 128, 'confidence': 0.8775278128829657}",128,"{'value': 'dsMinor', 'confidence': 0.9468569340913192}"
65,9531255,10950392_Nothing_Around_Us_feat__Lyke_Original_Mix.mp3,0.7431734055,high,low,late 2000s / contemporary,"{'aggressive': 0.3370681703090668, 'calm': 0.02025957964360714, 'chilled': 0.09154617041349411, 'dark': 0.3701685965061188, 'energetic': 0.7634329199790955, 'epic': 0.3589990437030792, 'happy': 0.19150806963443756, 'romantic': 0.05818305164575577, 'sad': 0.2319420725107193, 'scary': 0.2603207230567932, 'sexy': 0.15166011452674866, 'ethereal': 0.301573246717453, 'uplifting': 0.5060926675796509}","['energetic', 'uplifting']","{'ambient': 0.06529583121565255, 'blues': 0.008919885276224126, 'classical': 0.010282244850796733, 'electronicDance': 0.7917675318365748, 'folkCountry': 0.02147456101903861, 'funkSoul': 0.02200889638201757, 'jazz': 0.010888016549870372, 'latin': 0.01011791464406997, 'metal': 0.012108623071319678, 'pop': 0.05967203680087219, 'rapHipHop': 0.01954074102369222, 'reggae': 0.012661869828165933, 'rnb': 0.014301431174813346, 'rock': 0.09994703937660564, 'singerSongwriter': 0.013201304457404396}",['electronicDance'],"{'abstractIDMLeftfield': 0.09297018903593549, 'breakbeatDnB': 0.0693400055190483, 'deepHouse': 0.2169744809680994, 'electro': 0.13981804558026947, 'house': 0.6374781871573967, 'minimal': 0.21218815073370934, 'synthPop': 0.04235476323555575, 'techHouse': 0.5165217471096599, 'techno': 0.29104326041251943, 'trance': 0.03373275033395897}",,"['house', 'techHouse']","{'value': 125, 'confidence': 0.7280372170840993}",125,"{'value': 'dsMinor', 'confidence': 0.6678183804387632}"
66,9531254,10714561_At_Night_Peggy_Gou_s_Acid_Journey_Remix.mp3,0.5282967663,high,low,mid / late 2000s,"{'aggressive': 0.06811613589525223, 'calm': 0.049055274575948715, 'chilled': 0.3753112256526947, 'dark': 0.15042921900749207, 'energetic': 0.5852234959602356, 'epic': 0.10003694146871567, 'happy': 0.4239422082901001, 'romantic': 0.125970259308815, 'sad': 0.18443290889263153, 'scary': 0.05246210843324661, 'sexy': 0.510582447052002, 'ethereal': 0.40113580226898193, 'uplifting': 0.6474099159240723}","['energetic', 'sexy', 'uplifting']","{'ambient': 0.05244286116902475, 'blues': 0.007922392597215043, 'classical': 0.009450762636131711, 'electronicDance': 0.8760969969961379, 'folkCountry': 0.005583489710396087, 'funkSoul': 0.039096994463492324, 'jazz': 0.012131427897623292, 'latin': 0.012683629403235737, 'metal': 0.007897826929197268, 'pop': 0.07585669377887691, 'rapHipHop': 0.019631656369677297, 'reggae': 0.00924101737500341, 'rnb': 0.022505552197496097, 'rock': 0.03196731982407747, 'singerSongwriter': 0.006130616404806022}",['electronicDance'],"{'abstractIDMLeftfield': 0.04360566729627235, 'breakbeatDnB': 0.03906499433272164, 'deepHouse': 0.1796440855849167, 'electro': 0.3828655840487967, 'house': 0.5610902285806729, 'minimal': 0.25793850093975035, 'synthPop': 0.037268867020160745, 'techHouse': 0.35065689595731003, 'techno': 0.4772144388538641, 'trance': 0.011807123104517814}",,"['electro', 'house', 'techno']","{'value': 124, 'confidence': 0.9225170659083947}",124,"{'value': 'fMinor', 'confidence': 0.9191743601923403}"
67,9531253,7520870_Cloud_City_Original_Mix.mp3,0.2739024337,variable,high,mid / late 2000s,"{'aggressive': 0.029285836964845657, 'calm': 0.1622537225484848, 'chilled': 0.5415785908699036, 'dark': 0.09300719201564789, 'energetic': 0.4359263479709625, 'epic': 0.13288870453834534, 'happy': 0.5143679976463318, 'romantic': 0.2819056212902069, 'sad': 0.25096428394317627, 'scary': 0.022656911984086037, 'sexy': 0.392926424741745, 'ethereal': 0.4401509761810303, 'uplifting': 0.533659040927887}","['chilled', 'happy', 'uplifting']","{'ambient': 0.057455145470474075, 'blues': 0.0067011348943671455, 'classical': 0.012415004165276237, 'electronicDance': 0.8772436224895975, 'folkCountry': 0.005040876607856025, 'funkSoul': 0.02042747580486795, 'jazz': 0.01142595890585495, 'latin': 0.011000483620749868, 'metal': 0.00789065484929344, 'pop': 0.04147780314087868, 'rapHipHop': 0.017032635033778522, 'reggae': 0.008805350117061449, 'rnb': 0.013595811253332573, 'rock': 0.030146700046632603, 'singerSongwriter': 0.005636621954972329}",['electronicDance'],"{'abstractIDMLeftfield': 0.018539574358244465, 'breakbeatDnB': 0.03990452585667528, 'deepHouse': 0.4266825853651311, 'electro': 0.0857704483528285, 'house': 0.702610476678159, 'minimal': 0.06453167619731497, 'synthPop': 0.021462700197653173, 'techHouse': 0.3534994415876244, 'techno': 0.28140628112464394, 'trance': 0.09852859443014472}",,['house'],"{'value': 125, 'confidence': 0.8966012393727022}",125,"{'value': 'csMinor', 'confidence': 0.5230980748715608}"
